,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
476,wilms tumor,10,CD3:NK,2,8,48.3,97.61,72.955,1215.73805
477,wilms tumor,10,CD30:NK,0,10,,,0.0,0.0
478,wilms tumor,10,CD309:NK,1,9,69.24,69.24,69.24,0.0
479,wilms tumor,10,CD34:NK,0,10,,,0.0,0.0
480,wilms tumor,10,CD38:NK,1,9,3841.67,3841.67,3841.67,0.0
481,wilms tumor,10,CD4:NK,0,10,,,0.0,0.0
482,wilms tumor,10,CD44:NK,1,9,1888.47,1888.47,1888.47,0.0
483,wilms tumor,10,CD45:NK,6,4,678.9,6877.46,4638.75333333,6158269.10359
484,wilms tumor,10,CD5:NK,0,10,,,0.0,0.0
485,wilms tumor,10,CD56:NK,6,4,441.22,24095.95,7272.47833333,79755624.6007
486,wilms tumor,10,CD56+IgK:NK,2,8,68.36,351.22,209.79,40004.8898
487,wilms tumor,10,CD57:NK,2,8,62.24,117.11,89.675,1505.35845
488,wilms tumor,10,CD58:NK,2,8,1271.13,1669.96,1470.545,79532.68445
489,wilms tumor,10,CD7:NK,0,10,,,0.0,0.0
490,wilms tumor,10,CD71:NK,0,10,,,0.0,0.0
491,wilms tumor,10,CD8:NK,0,10,,,0.0,0.0
492,wilms tumor,10,CD8+IgL:NK,2,8,79.3,178.66,128.98,4936.2048
493,wilms tumor,10,CD81:NK,2,8,842.04,6541.87,3691.955,16244031.0144
494,wilms tumor,10,CD8-CD99:NK,0,10,,,0.0,0.0
495,wilms tumor,10,CD9:NK,2,8,468.99,885.27,677.13,86644.5192
496,wilms tumor,10,CD90:NK,3,7,99.72,185.06,129.423333333,2325.13223333
497,wilms tumor,10,CD99:NK,4,6,10.78,357.73,176.03,26597.7883333
498,wilms tumor,10,cyCD3:NK,0,10,,,0.0,0.0
499,wilms tumor,10,cyCD3+CD19:NK,1,9,198.8,198.8,198.8,0.0
500,wilms tumor,10,cyCD79a:NK,0,10,,,0.0,0.0
501,wilms tumor,10,EPCAM:NK,2,8,109.9,433.67,271.785,52413.50645
502,wilms tumor,10,Epcam+CD4:NK,1,9,105.73,105.73,105.73,0.0
503,wilms tumor,10,FSC-A:NK,6,4,63744.75,95194.2,80261.1233333,123385852.274
504,wilms tumor,10,FSC-H:NK,6,4,51912.5,76460.0,66656.8333333,78310720.6667
505,wilms tumor,10,GD2:NK,3,7,67.64,172.14,124.643333333,2797.84503333
506,wilms tumor,10,HLADR:NK,1,9,633.26,633.26,633.26,0.0
507,wilms tumor,10,MPO:NK,0,10,,,0.0,0.0
508,wilms tumor,10,nuMIOGENIN:NK,1,9,113.26,113.26,113.26,0.0
509,wilms tumor,10,nuMYOD:NK,1,9,126.9,126.9,126.9,0.0
510,wilms tumor,10,OCT3/4:NK,0,10,,,0.0,0.0
511,wilms tumor,10,SSC-A:NK,6,4,6806.16,17557.92,11860.2416667,16153322.3143
512,wilms tumor,10,SSC-H:NK,1,9,10461.5,10461.5,10461.5,0.0
513,wilms tumor,10,BV421:RC,0,10,,,0.0,0.0
514,wilms tumor,10,CD10:RC,0,10,,,0.0,0.0
515,wilms tumor,10,CD105:RC,0,10,,,0.0,0.0
516,wilms tumor,10,CD117:RC,0,10,,,0.0,0.0
517,wilms tumor,10,CD123:RC,0,10,,,0.0,0.0
518,wilms tumor,10,CD14:RC,0,10,,,0.0,0.0
519,wilms tumor,10,CD15:RC,0,10,,,0.0,0.0
520,wilms tumor,10,CD16:RC,0,10,,,0.0,0.0
521,wilms tumor,10,CD19:RC,0,10,,,0.0,0.0
522,wilms tumor,10,CD19_CD4:RC,0,10,,,0.0,0.0
523,wilms tumor,10,CD19+TCRGD:RC,0,10,,,0.0,0.0
524,wilms tumor,10,CD1a:RC,0,10,,,0.0,0.0
525,wilms tumor,10,CD2:RC,0,10,,,0.0,0.0
526,wilms tumor,10,CD20:RC,0,10,,,0.0,0.0
527,wilms tumor,10,CD20+CD4:RC,0,10,,,0.0,0.0
528,wilms tumor,10,CD21:RC,0,10,,,0.0,0.0
529,wilms tumor,10,CD22:RC,0,10,,,0.0,0.0
530,wilms tumor,10,CD24:RC,0,10,,,0.0,0.0
531,wilms tumor,10,CD271:RC,0,10,,,0.0,0.0
532,wilms tumor,10,CD28:RC,0,10,,,0.0,0.0
533,wilms tumor,10,CD3:RC,0,10,,,0.0,0.0
534,wilms tumor,10,CD30:RC,0,10,,,0.0,0.0
535,wilms tumor,10,CD309:RC,0,10,,,0.0,0.0
536,wilms tumor,10,CD34:RC,0,10,,,0.0,0.0
537,wilms tumor,10,CD38:RC,0,10,,,0.0,0.0
538,wilms tumor,10,CD4:RC,0,10,,,0.0,0.0
539,wilms tumor,10,CD44:RC,0,10,,,0.0,0.0
540,wilms tumor,10,CD45:RC,0,10,,,0.0,0.0
