,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
163,thyroid-like follicular carcinoma of kidney,1,GD2:END,0,1,,,0.0,0
164,thyroid-like follicular carcinoma of kidney,1,HLADR:END,0,1,,,0.0,0
165,thyroid-like follicular carcinoma of kidney,1,MPO:END,0,1,,,0.0,0
166,thyroid-like follicular carcinoma of kidney,1,nuMIOGENIN:END,0,1,,,0.0,0
167,thyroid-like follicular carcinoma of kidney,1,nuMYOD:END,0,1,,,0.0,0
168,thyroid-like follicular carcinoma of kidney,1,OCT3/4:END,0,1,,,0.0,0
169,thyroid-like follicular carcinoma of kidney,1,SSC-A:END,0,1,,,0.0,0
170,thyroid-like follicular carcinoma of kidney,1,SSC-H:END,0,1,,,0.0,0
171,thyroid-like follicular carcinoma of kidney,1,BV421:E,0,1,,,0.0,0
172,thyroid-like follicular carcinoma of kidney,1,CD10:E,0,1,,,0.0,0
173,thyroid-like follicular carcinoma of kidney,1,CD105:E,0,1,,,0.0,0
174,thyroid-like follicular carcinoma of kidney,1,CD117:E,0,1,,,0.0,0
175,thyroid-like follicular carcinoma of kidney,1,CD123:E,0,1,,,0.0,0
176,thyroid-like follicular carcinoma of kidney,1,CD14:E,0,1,,,0.0,0
177,thyroid-like follicular carcinoma of kidney,1,CD15:E,0,1,,,0.0,0
178,thyroid-like follicular carcinoma of kidney,1,CD16:E,0,1,,,0.0,0
179,thyroid-like follicular carcinoma of kidney,1,CD19:E,0,1,,,0.0,0
180,thyroid-like follicular carcinoma of kidney,1,CD19_CD4:E,0,1,,,0.0,0
181,thyroid-like follicular carcinoma of kidney,1,CD19+TCRGD:E,0,1,,,0.0,0
182,thyroid-like follicular carcinoma of kidney,1,CD1a:E,0,1,,,0.0,0
183,thyroid-like follicular carcinoma of kidney,1,CD2:E,0,1,,,0.0,0
184,thyroid-like follicular carcinoma of kidney,1,CD20:E,0,1,,,0.0,0
185,thyroid-like follicular carcinoma of kidney,1,CD20+CD4:E,0,1,,,0.0,0
186,thyroid-like follicular carcinoma of kidney,1,CD21:E,0,1,,,0.0,0
187,thyroid-like follicular carcinoma of kidney,1,CD22:E,0,1,,,0.0,0
188,thyroid-like follicular carcinoma of kidney,1,CD24:E,0,1,,,0.0,0
189,thyroid-like follicular carcinoma of kidney,1,CD271:E,0,1,,,0.0,0
190,thyroid-like follicular carcinoma of kidney,1,CD28:E,0,1,,,0.0,0
191,thyroid-like follicular carcinoma of kidney,1,CD3:E,0,1,,,0.0,0
192,thyroid-like follicular carcinoma of kidney,1,CD30:E,0,1,,,0.0,0
193,thyroid-like follicular carcinoma of kidney,1,CD309:E,0,1,,,0.0,0
194,thyroid-like follicular carcinoma of kidney,1,CD34:E,0,1,,,0.0,0
195,thyroid-like follicular carcinoma of kidney,1,CD38:E,0,1,,,0.0,0
196,thyroid-like follicular carcinoma of kidney,1,CD4:E,0,1,,,0.0,0
197,thyroid-like follicular carcinoma of kidney,1,CD44:E,0,1,,,0.0,0
198,thyroid-like follicular carcinoma of kidney,1,CD45:E,0,1,,,0.0,0
199,thyroid-like follicular carcinoma of kidney,1,CD5:E,0,1,,,0.0,0
200,thyroid-like follicular carcinoma of kidney,1,CD56:E,0,1,,,0.0,0
201,thyroid-like follicular carcinoma of kidney,1,CD56+IgK:E,0,1,,,0.0,0
202,thyroid-like follicular carcinoma of kidney,1,CD57:E,0,1,,,0.0,0
203,thyroid-like follicular carcinoma of kidney,1,CD58:E,0,1,,,0.0,0
204,thyroid-like follicular carcinoma of kidney,1,CD7:E,0,1,,,0.0,0
205,thyroid-like follicular carcinoma of kidney,1,CD71:E,0,1,,,0.0,0
206,thyroid-like follicular carcinoma of kidney,1,CD8:E,0,1,,,0.0,0
207,thyroid-like follicular carcinoma of kidney,1,CD8+IgL:E,0,1,,,0.0,0
208,thyroid-like follicular carcinoma of kidney,1,CD81:E,0,1,,,0.0,0
209,thyroid-like follicular carcinoma of kidney,1,CD8-CD99:E,0,1,,,0.0,0
210,thyroid-like follicular carcinoma of kidney,1,CD9:E,0,1,,,0.0,0
211,thyroid-like follicular carcinoma of kidney,1,CD90:E,0,1,,,0.0,0
212,thyroid-like follicular carcinoma of kidney,1,CD99:E,0,1,,,0.0,0
213,thyroid-like follicular carcinoma of kidney,1,cyCD3:E,0,1,,,0.0,0
214,thyroid-like follicular carcinoma of kidney,1,cyCD3+CD19:E,0,1,,,0.0,0
215,thyroid-like follicular carcinoma of kidney,1,cyCD79a:E,0,1,,,0.0,0
216,thyroid-like follicular carcinoma of kidney,1,EPCAM:E,0,1,,,0.0,0
217,thyroid-like follicular carcinoma of kidney,1,Epcam+CD4:E,0,1,,,0.0,0
218,thyroid-like follicular carcinoma of kidney,1,FSC-A:E,0,1,,,0.0,0
219,thyroid-like follicular carcinoma of kidney,1,FSC-H:E,0,1,,,0.0,0
220,thyroid-like follicular carcinoma of kidney,1,GD2:E,0,1,,,0.0,0
221,thyroid-like follicular carcinoma of kidney,1,HLADR:E,0,1,,,0.0,0
222,thyroid-like follicular carcinoma of kidney,1,MPO:E,0,1,,,0.0,0
223,thyroid-like follicular carcinoma of kidney,1,nuMIOGENIN:E,0,1,,,0.0,0
224,thyroid-like follicular carcinoma of kidney,1,nuMYOD:E,0,1,,,0.0,0
225,thyroid-like follicular carcinoma of kidney,1,OCT3/4:E,0,1,,,0.0,0
226,thyroid-like follicular carcinoma of kidney,1,SSC-A:E,0,1,,,0.0,0
227,thyroid-like follicular carcinoma of kidney,1,SSC-H:E,0,1,,,0.0,0
228,thyroid-like follicular carcinoma of kidney,1,BV421:L,1,0,29111.37,29111.37,29111.37,0
229,thyroid-like follicular carcinoma of kidney,1,CD10:L,0,1,,,0.0,0
230,thyroid-like follicular carcinoma of kidney,1,CD105:L,0,1,,,0.0,0
231,thyroid-like follicular carcinoma of kidney,1,CD117:L,0,1,,,0.0,0
232,thyroid-like follicular carcinoma of kidney,1,CD123:L,0,1,,,0.0,0
233,thyroid-like follicular carcinoma of kidney,1,CD14:L,0,1,,,0.0,0
234,thyroid-like follicular carcinoma of kidney,1,CD15:L,0,1,,,0.0,0
235,thyroid-like follicular carcinoma of kidney,1,CD16:L,0,1,,,0.0,0
