,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
602,vascular tumor,2,CD58:T,0,2,,,0.0,0.0
603,vascular tumor,2,CD7:T,0,2,,,0.0,0.0
604,vascular tumor,2,CD71:T,0,2,,,0.0,0.0
605,vascular tumor,2,CD8:T,1,1,11276.89,11276.89,11276.89,0.0
606,vascular tumor,2,CD8+IgL:T,1,1,1723.36,1723.36,1723.36,0.0
607,vascular tumor,2,CD81:T,0,2,,,0.0,0.0
608,vascular tumor,2,CD8-CD99:T,0,2,,,0.0,0.0
609,vascular tumor,2,CD9:T,0,2,,,0.0,0.0
610,vascular tumor,2,CD90:T,0,2,,,0.0,0.0
611,vascular tumor,2,CD99:T,0,2,,,0.0,0.0
612,vascular tumor,2,cyCD3:T,0,2,,,0.0,0.0
613,vascular tumor,2,cyCD3+CD19:T,0,2,,,0.0,0.0
614,vascular tumor,2,cyCD79a:T,0,2,,,0.0,0.0
615,vascular tumor,2,EPCAM:T,0,2,,,0.0,0.0
616,vascular tumor,2,Epcam+CD4:T,0,2,,,0.0,0.0
617,vascular tumor,2,FSC-A:T,2,0,32801.85,91069.16,61935.505,1697539707.32
618,vascular tumor,2,FSC-H:T,1,1,78648.0,78648.0,78648.0,0.0
619,vascular tumor,2,GD2:T,0,2,,,0.0,0.0
620,vascular tumor,2,HLADR:T,0,2,,,0.0,0.0
621,vascular tumor,2,MPO:T,0,2,,,0.0,0.0
622,vascular tumor,2,nuMIOGENIN:T,0,2,,,0.0,0.0
623,vascular tumor,2,nuMYOD:T,0,2,,,0.0,0.0
624,vascular tumor,2,OCT3/4:T,0,2,,,0.0,0.0
625,vascular tumor,2,SSC-A:T,2,0,9716.13,13126.85,11421.49,5816505.4592
626,vascular tumor,2,SSC-H:T,0,2,,,0.0,0.0
