,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
241,Neuroblastic tumor,36,CD20:L,8,28,-40.48,240.27,106.74125,10234.9397268
242,Neuroblastic tumor,36,CD20+CD4:L,8,28,522.16,5035.79,2422.4075,3054787.83131
243,Neuroblastic tumor,36,CD21:L,0,36,,,0.0,0.0
244,Neuroblastic tumor,36,CD22:L,0,36,,,0.0,0.0
245,Neuroblastic tumor,36,CD24:L,0,36,,,0.0,0.0
246,Neuroblastic tumor,36,CD271:L,24,12,2.59,1607.48,109.07875,103275.781855
247,Neuroblastic tumor,36,CD28:L,7,29,585.28,3164.75,1714.28,916498.823667
248,Neuroblastic tumor,36,CD3:L,27,9,71.8,62924.02,12307.607037,183292933.739
249,Neuroblastic tumor,36,CD30:L,6,30,26.07,139.11,77.7466666667,1807.88426667
250,Neuroblastic tumor,36,CD309:L,0,36,,,0.0,0.0
251,Neuroblastic tumor,36,CD34:L,24,12,-57.52,848.92,200.4975,44003.5007761
252,Neuroblastic tumor,36,CD38:L,25,11,269.88,4762.28,1905.1664,1578635.17142
253,Neuroblastic tumor,36,CD4:L,7,29,43.73,20146.46,2987.63714286,57255337.2242
254,Neuroblastic tumor,36,CD44:L,6,30,170.34,1848.47,941.608333333,412286.379737
255,Neuroblastic tumor,36,CD45:L,36,0,24.95,7689.04,3542.84277778,4902195.50974
256,Neuroblastic tumor,36,CD5:L,11,25,478.13,13008.04,4672.33363636,12951293.314
257,Neuroblastic tumor,36,CD56:L,36,0,-105.42,7290.57,448.059166667,1615028.51892
258,Neuroblastic tumor,36,CD56+IgK:L,20,16,31.64,907.63,196.8095,40979.6521629
259,Neuroblastic tumor,36,CD57:L,21,15,-559.04,316.55,63.6723809524,26257.446119
260,Neuroblastic tumor,36,CD58:L,17,19,99.1,1192.2,552.239411765,175483.011931
261,Neuroblastic tumor,36,CD7:L,21,15,-28.22,14948.73,3222.24666667,13668001.1482
262,Neuroblastic tumor,36,CD71:L,4,32,62.81,188.48,110.3975,3110.044425
263,Neuroblastic tumor,36,CD8:L,11,25,48.18,16206.31,3168.70272727,25671970.2184
264,Neuroblastic tumor,36,CD8+IgL:L,20,16,-62.95,8279.14,1196.9175,4689853.46279
265,Neuroblastic tumor,36,CD81:L,26,10,59.01,4756.79,1480.04115385,1466040.29929
266,Neuroblastic tumor,36,CD8-CD99:L,8,28,170.9,1369.18,629.47125,248342.520155
267,Neuroblastic tumor,36,CD9:L,27,9,-2989.59,1601.15,341.221851852,669343.282985
268,Neuroblastic tumor,36,CD90:L,21,15,-72100.24,405.85,-3834.43904762,247974506.9
269,Neuroblastic tumor,36,CD99:L,27,9,46.52,717.85,207.146296296,29674.3953704
270,Neuroblastic tumor,36,cyCD3:L,21,15,268.37,12677.22,4306.76666667,14609391.6641
271,Neuroblastic tumor,36,cyCD3+CD19:L,8,28,421.09,4077.46,2167.21375,2380514.58751
272,Neuroblastic tumor,36,cyCD79a:L,21,15,25.05,968.17,193.800952381,66982.451099
273,Neuroblastic tumor,36,EPCAM:L,23,13,-87.08,727.18,93.7760869565,23114.5422704
274,Neuroblastic tumor,36,Epcam+CD4:L,5,31,135.13,1846.72,526.21,547438.82495
275,Neuroblastic tumor,36,FSC-A:L,36,0,32837.4,126583.64,77871.8222222,391114151.807
276,Neuroblastic tumor,36,FSC-H:L,29,7,25523.0,93984.0,67091.637931,259330508.695
277,Neuroblastic tumor,36,GD2:L,29,7,9.88,1071.82,183.739655172,40229.7156606
278,Neuroblastic tumor,36,HLADR:L,16,20,-60.49,8590.34,1441.295625,4453100.90817
279,Neuroblastic tumor,36,MPO:L,20,16,65.18,226.29,134.7795,2088.48675237
280,Neuroblastic tumor,36,nuMIOGENIN:L,18,18,22.94,834.08,212.943333333,32621.3172588
281,Neuroblastic tumor,36,nuMYOD:L,17,19,75.65,751.84,190.481764706,26565.1574404
282,Neuroblastic tumor,36,OCT3/4:L,1,35,798.2,798.2,798.2,0.0
283,Neuroblastic tumor,36,SSC-A:L,34,2,4680.39,16174.75,8910.00470588,7494674.11018
284,Neuroblastic tumor,36,SSC-H:L,12,24,3204.0,9002.0,6713.375,3224103.23295
285,Neuroblastic tumor,36,BV421:MSC,1,35,49868.54,49868.54,49868.54,0.0
286,Neuroblastic tumor,36,CD10:MSC,2,34,14345.29,118295.08,66320.185,5402779420.52
287,Neuroblastic tumor,36,CD105:MSC,0,36,,,0.0,0.0
288,Neuroblastic tumor,36,CD117:MSC,1,35,-433.39,-433.39,-433.39,0.0
289,Neuroblastic tumor,36,CD123:MSC,0,36,,,0.0,0.0
290,Neuroblastic tumor,36,CD14:MSC,0,36,,,0.0,0.0
291,Neuroblastic tumor,36,CD15:MSC,0,36,,,0.0,0.0
292,Neuroblastic tumor,36,CD16:MSC,0,36,,,0.0,0.0
293,Neuroblastic tumor,36,CD19:MSC,0,36,,,0.0,0.0
294,Neuroblastic tumor,36,CD19_CD4:MSC,0,36,,,0.0,0.0
295,Neuroblastic tumor,36,CD19+TCRGD:MSC,0,36,,,0.0,0.0
296,Neuroblastic tumor,36,CD1a:MSC,0,36,,,0.0,0.0
297,Neuroblastic tumor,36,CD2:MSC,0,36,,,0.0,0.0
298,Neuroblastic tumor,36,CD20:MSC,1,35,-930.24,-930.24,-930.24,0.0
299,Neuroblastic tumor,36,CD20+CD4:MSC,0,36,,,0.0,0.0
300,Neuroblastic tumor,36,CD21:MSC,0,36,,,0.0,0.0
301,Neuroblastic tumor,36,CD22:MSC,0,36,,,0.0,0.0
302,Neuroblastic tumor,36,CD24:MSC,0,36,,,0.0,0.0
303,Neuroblastic tumor,36,CD271:MSC,5,31,1566.59,73598.22,26807.65,849363775.073
304,Neuroblastic tumor,36,CD28:MSC,0,36,,,0.0,0.0
305,Neuroblastic tumor,36,CD3:MSC,0,36,,,0.0,0.0
306,Neuroblastic tumor,36,CD30:MSC,0,36,,,0.0,0.0
307,Neuroblastic tumor,36,CD309:MSC,0,36,,,0.0,0.0
308,Neuroblastic tumor,36,CD34:MSC,0,36,,,0.0,0.0
309,Neuroblastic tumor,36,CD38:MSC,2,34,153.86,778.14,466.0,194862.7592
310,Neuroblastic tumor,36,CD4:MSC,0,36,,,0.0,0.0
311,Neuroblastic tumor,36,CD44:MSC,0,36,,,0.0,0.0
312,Neuroblastic tumor,36,CD45:MSC,6,30,-237.06,860.7,272.435,156291.19947
313,Neuroblastic tumor,36,CD5:MSC,0,36,,,0.0,0.0
314,Neuroblastic tumor,36,CD56:MSC,6,30,212.15,14785.5,4318.84,34451232.4142
315,Neuroblastic tumor,36,CD56+IgK:MSC,0,36,,,0.0,0.0
316,Neuroblastic tumor,36,CD57:MSC,0,36,,,0.0,0.0
317,Neuroblastic tumor,36,CD58:MSC,2,34,527.25,1302.54,914.895,300537.29205
318,Neuroblastic tumor,36,CD7:MSC,0,36,,,0.0,0.0
319,Neuroblastic tumor,36,CD71:MSC,0,36,,,0.0,0.0
320,Neuroblastic tumor,36,CD8:MSC,0,36,,,0.0,0.0
321,Neuroblastic tumor,36,CD8+IgL:MSC,0,36,,,0.0,0.0
322,Neuroblastic tumor,36,CD81:MSC,2,34,1412.13,90242.6,45827.365,3945426200.21
323,Neuroblastic tumor,36,CD8-CD99:MSC,1,35,1874.08,1874.08,1874.08,0.0
324,Neuroblastic tumor,36,CD9:MSC,2,34,2717.34,8344.71,5531.025,15833646.5584
325,Neuroblastic tumor,36,CD90:MSC,0,36,,,0.0,0.0
326,Neuroblastic tumor,36,CD99:MSC,2,34,413.44,2708.76,1561.1,2634246.9512
327,Neuroblastic tumor,36,cyCD3:MSC,0,36,,,0.0,0.0
328,Neuroblastic tumor,36,cyCD3+CD19:MSC,1,35,979.88,979.88,979.88,0.0
329,Neuroblastic tumor,36,cyCD79a:MSC,0,36,,,0.0,0.0
330,Neuroblastic tumor,36,EPCAM:MSC,1,35,390.46,390.46,390.46,0.0
331,Neuroblastic tumor,36,Epcam+CD4:MSC,0,36,,,0.0,0.0
332,Neuroblastic tumor,36,FSC-A:MSC,6,30,56173.5,202767.75,129335.24,2663141214.94
333,Neuroblastic tumor,36,FSC-H:MSC,5,31,44932.0,121319.0,87732.9,844935554.8
334,Neuroblastic tumor,36,GD2:MSC,2,34,820.29,2492.2,1656.245,1397641.52405
335,Neuroblastic tumor,36,HLADR:MSC,0,36,,,0.0,0.0
336,Neuroblastic tumor,36,MPO:MSC,0,36,,,0.0,0.0
337,Neuroblastic tumor,36,nuMIOGENIN:MSC,1,35,470.62,470.62,470.62,0.0
338,Neuroblastic tumor,36,nuMYOD:MSC,0,36,,,0.0,0.0
339,Neuroblastic tumor,36,OCT3/4:MSC,0,36,,,0.0,0.0
340,Neuroblastic tumor,36,SSC-A:MSC,5,31,23459.04,48313.98,36720.286,109340741.782
341,Neuroblastic tumor,36,SSC-H:MSC,2,34,14888.0,15615.5,15251.75,264628.125
342,Neuroblastic tumor,36,BV421:MO,8,28,574.92,1263.23,849.29,44071.8509143
343,Neuroblastic tumor,36,CD10:MO,16,20,21.94,2253.12,350.92375,317219.741385
344,Neuroblastic tumor,36,CD105:MO,4,32,481.62,1409.5,971.24,155836.216867
345,Neuroblastic tumor,36,CD117:MO,16,20,39.11,985.65,270.32625,68745.2404117
346,Neuroblastic tumor,36,CD123:MO,17,19,307.59,5361.68,1191.04647059,1409872.5178
347,Neuroblastic tumor,36,CD14:MO,18,18,63.33,24656.49,9577.46777778,49825109.5453
348,Neuroblastic tumor,36,CD15:MO,3,33,304.61,6217.45,2469.48333333,10620057.5929
349,Neuroblastic tumor,36,CD16:MO,17,19,320.97,8382.09,1892.83941176,5376193.13792
350,Neuroblastic tumor,36,CD19:MO,18,18,6.38,292.78,129.212222222,5736.11447712
351,Neuroblastic tumor,36,CD19_CD4:MO,10,26,23.28,3456.05,1731.909,1097938.79263
352,Neuroblastic tumor,36,CD19+TCRGD:MO,7,29,71.35,1284.72,686.064285714,191523.238429
353,Neuroblastic tumor,36,CD1a:MO,0,36,,,0.0,0.0
354,Neuroblastic tumor,36,CD2:MO,0,36,,,0.0,0.0
355,Neuroblastic tumor,36,CD20:MO,8,28,80.51,432.18,233.52625,17989.7353982
